"age","workclass","fnlwgt","went.to.college","education.years","is.married","occupation","relationship","race","is.male","capital.gain","capital.loss","hours.per.week","native.country","income.over.50k"
30,"Private",329425,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
22,"Private",185452,0,13,0,"Exec-managerial","Own-child","White",0,0,0,40,"United-States","<=50K"
21,"Private",201179,0,9,0,"Adm-clerical","Own-child","White",1,0,0,40,"United-States","<=50K"
40,"Private",182268,0,1,0,"Adm-clerical","Own-child","White",1,0,0,40,"United-States","<=50K"
56,"Self-emp-not-inc",95763,0,9,1,"Craft-repair","Husband","White",1,0,0,55,"United-States","<=50K"
48,"Private",125892,0,5,1,"Machine-op-inspct","Husband","White",1,0,0,40,"Poland","<=50K"
21,"Private",121407,0,11,0,"Other-service","Own-child","White",0,0,0,36,"United-States","<=50K"
52,"Private",373367,0,7,0,"Craft-repair","Not-in-family","White",1,0,0,40,"United-States","<=50K"
60,"Local-gov",165982,1,14,1,"Exec-managerial","Husband","White",1,0,0,50,"United-States",">50K"
45,"Private",165484,1,16,1,"Prof-specialty","Husband","White",1,0,0,50,"United-States",">50K"
30,"Private",156890,0,9,1,"Machine-op-inspct","Husband","White",1,0,0,45,"United-States","<=50K"
31,"Private",156763,0,9,1,"Sales","Husband","White",1,2829,0,40,"United-States","<=50K"
43,"Private",244172,0,9,1,"Machine-op-inspct","Husband","White",1,0,0,35,"","<=50K"
36,"Private",219814,0,5,1,"Craft-repair","Husband","White",1,0,0,35,"Guatemala","<=50K"
42,"Private",171841,0,15,1,"Prof-specialty","Husband","White",1,0,0,60,"United-States","<=50K"
28,"Local-gov",168524,1,14,1,"Prof-specialty","Wife","White",0,7688,0,35,"United-States",">50K"
62,"Private",205643,0,15,1,"Craft-repair","Husband","White",1,0,0,45,"United-States",">50K"
65,"",174904,0,9,0,"","Not-in-family","White",0,0,0,40,"United-States","<=50K"
45,"Private",102559,0,11,1,"Craft-repair","Husband","White",1,0,0,40,"Canada",">50K"
47,"Private",60267,0,13,1,"Exec-managerial","Husband","White",1,0,0,38,"United-States",">50K"
43,"Private",388725,0,12,1,"Sales","Husband","White",1,0,0,40,"United-States","<=50K"
24,"Private",215712,1,10,0,"Other-service","Not-in-family","White",1,0,0,35,"United-States","<=50K"
44,"Private",171722,0,9,0,"Other-service","Unmarried","White",0,0,0,39,"United-States","<=50K"
25,"Private",193051,0,9,0,"Exec-managerial","Own-child","White",1,0,0,25,"United-States","<=50K"
21,"Private",305446,1,10,0,"Exec-managerial","Not-in-family","White",1,0,0,40,"United-States","<=50K"
29,"Private",146949,0,11,1,"Prof-specialty","Husband","White",1,0,0,43,"United-States","<=50K"
21,"Private",322144,1,10,0,"Other-service","Not-in-family","White",1,0,0,40,"United-States","<=50K"
41,"Self-emp-inc",75742,0,15,1,"Prof-specialty","Husband","White",1,0,0,45,"El-Salvador",">50K"
64,"",380687,0,13,1,"","Wife","Black",0,0,0,8,"United-States","<=50K"
55,"Self-emp-not-inc",95149,1,10,1,"Transport-moving","Husband","White",1,0,0,99,"United-States","<=50K"
42,"Private",68469,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
63,"Self-emp-not-inc",27653,0,9,1,"Farming-fishing","Husband","White",1,0,0,35,"United-States","<=50K"
21,"Private",410439,1,10,0,"Sales","Own-child","White",1,0,0,24,"United-States","<=50K"
28,"Private",37821,0,11,0,"Sales","Unmarried","White",0,0,0,55,"","<=50K"
45,"Private",228570,0,9,1,"Sales","Wife","White",0,0,0,35,"United-States","<=50K"
21,"Private",141453,0,9,0,"Other-service","Own-child","White",0,0,0,40,"United-States","<=50K"
34,"Private",88215,1,14,1,"Prof-specialty","Wife","Asian-Pac-Islander",0,0,0,40,"China",">50K"
53,"Private",48641,0,8,0,"Other-service","Not-in-family","Other",0,0,0,35,"United-States","<=50K"
45,"Private",185385,0,9,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States","<=50K"
47,"Private",341471,0,9,0,"Priv-house-serv","Not-in-family","White",0,0,0,4,"United-States","<=50K"
41,"Private",163322,0,7,0,"Exec-managerial","Unmarried","White",0,0,0,36,"United-States","<=50K"
35,"Private",99357,0,13,1,"Exec-managerial","Wife","White",0,0,1977,30,"United-States",">50K"
43,"Self-emp-inc",602513,1,14,1,"Exec-managerial","Husband","White",1,0,0,50,"United-States",">50K"
53,"Local-gov",287192,0,2,1,"Other-service","Husband","White",1,0,0,32,"Mexico","<=50K"
34,"Private",215047,1,10,0,"Exec-managerial","Not-in-family","White",1,0,0,45,"United-States","<=50K"
46,"Federal-gov",97863,0,11,1,"Adm-clerical","Husband","White",1,5178,0,40,"United-States",">50K"
59,"Private",308118,0,12,0,"Exec-managerial","Not-in-family","White",0,0,0,40,"United-States",">50K"
53,"Private",137192,0,13,0,"Exec-managerial","Unmarried","Asian-Pac-Islander",1,0,0,50,"United-States","<=50K"
33,"Private",275369,0,4,0,"Handlers-cleaners","Not-in-family","Black",1,0,0,35,"Haiti","<=50K"
45,"Private",99971,0,9,1,"Transport-moving","Husband","White",1,0,0,50,"United-States","<=50K"
48,"Self-emp-inc",103713,1,14,1,"Sales","Husband","White",1,0,0,40,"United-States",">50K"
42,"Private",253770,1,10,0,"Adm-clerical","Unmarried","White",0,0,0,40,"United-States","<=50K"
55,"Private",162205,0,9,1,"Transport-moving","Husband","White",1,5178,0,72,"United-States",">50K"
46,"Self-emp-not-inc",31267,0,9,1,"Transport-moving","Husband","White",1,0,0,50,"United-States","<=50K"
17,"Private",198146,0,7,0,"Sales","Own-child","White",0,0,0,16,"United-States","<=50K"
23,"Private",178207,1,10,0,"Handlers-cleaners","Unmarried","Amer-Indian-Eskimo",0,0,0,35,"United-States","<=50K"
21,"Private",317175,0,9,0,"Transport-moving","Not-in-family","White",1,0,0,60,"United-States","<=50K"
53,"Federal-gov",221791,0,9,0,"Craft-repair","Not-in-family","Black",1,0,0,40,"United-States","<=50K"
61,"Self-emp-inc",187124,0,9,1,"Exec-managerial","Husband","White",1,0,0,20,"United-States",">50K"
58,"State-gov",280519,0,9,0,"Other-service","Own-child","Black",1,0,0,40,"United-States","<=50K"
36,"Private",207568,0,9,1,"Craft-repair","Husband","White",1,0,0,50,"United-States","<=50K"
45,"Local-gov",192684,1,10,0,"Adm-clerical","Unmarried","Black",0,0,0,38,"United-States","<=50K"
39,"Private",103260,0,13,1,"Craft-repair","Wife","White",0,0,0,30,"United-States",">50K"
39,"Private",191227,0,13,0,"Exec-managerial","Not-in-family","White",0,13550,0,50,"United-States",">50K"
48,"Self-emp-inc",382242,1,16,1,"Exec-managerial","Wife","White",0,0,0,40,"United-States",">50K"
41,"Private",106900,0,13,1,"Tech-support","Husband","White",1,0,0,38,"United-States","<=50K"
30,"Private",48520,0,12,1,"Prof-specialty","Husband","White",1,0,2002,40,"United-States","<=50K"
50,"Private",55527,0,12,0,"Craft-repair","Not-in-family","Black",1,0,0,45,"United-States","<=50K"
51,"Self-emp-not-inc",246820,0,9,1,"Craft-repair","Husband","White",1,7298,0,48,"United-States",">50K"
23,"Private",33884,1,10,0,"Sales","Unmarried","White",0,0,0,40,"United-States","<=50K"
41,"Private",29762,1,10,1,"Craft-repair","Husband","White",1,0,0,60,"United-States","<=50K"
47,"Federal-gov",168109,0,9,1,"Adm-clerical","Husband","White",1,0,0,70,"United-States","<=50K"
51,"Private",207449,0,13,1,"Exec-managerial","Husband","White",1,0,0,55,"United-States","<=50K"
60,"Self-emp-inc",189098,0,9,1,"Other-service","Husband","White",1,0,0,40,"United-States","<=50K"
51,"Private",194259,0,13,0,"Tech-support","Unmarried","White",0,0,0,40,"United-States","<=50K"
20,"Local-gov",194630,1,10,0,"Other-service","Not-in-family","White",1,0,0,40,"United-States","<=50K"
29,"Local-gov",179681,0,9,0,"Transport-moving","Own-child","White",0,0,0,37,"United-States","<=50K"
42,"State-gov",136996,1,10,1,"Protective-serv","Husband","Black",1,0,0,48,"United-States","<=50K"
32,"Private",143604,0,9,0,"Other-service","Not-in-family","Black",0,0,0,16,"United-States","<=50K"
19,"Private",243373,0,8,0,"Sales","Other-relative","White",1,1055,0,40,"United-States","<=50K"
34,"Private",261799,0,11,1,"Adm-clerical","Husband","Black",1,0,0,45,"United-States",">50K"
48,"Private",143281,0,9,0,"Machine-op-inspct","Not-in-family","White",0,0,0,48,"United-States","<=50K"
38,"Private",185556,1,10,1,"Craft-repair","Husband","White",1,0,0,40,"Italy","<=50K"
38,"Private",111499,0,15,0,"Prof-specialty","Not-in-family","White",0,0,0,50,"United-States",">50K"
40,"Self-emp-not-inc",280433,0,13,1,"Craft-repair","Husband","White",1,0,0,50,"United-States","<=50K"
39,"Private",37314,1,14,0,"Exec-managerial","Not-in-family","White",1,0,0,50,"United-States",">50K"
38,"Private",103408,1,14,1,"Exec-managerial","Husband","Black",1,0,0,40,"","<=50K"
26,"Private",270151,0,13,0,"Sales","Not-in-family","White",0,0,0,40,"United-States","<=50K"
23,"State-gov",96748,1,10,0,"Prof-specialty","Own-child","White",1,0,0,10,"United-States","<=50K"
20,"Private",164775,0,3,0,"Handlers-cleaners","Other-relative","White",1,0,0,40,"Guatemala","<=50K"
49,"Private",190319,0,13,0,"Adm-clerical","Not-in-family","Amer-Indian-Eskimo",1,0,0,40,"Philippines","<=50K"
23,"Private",213115,0,9,0,"Adm-clerical","Own-child","Black",0,0,0,40,"United-States","<=50K"
47,"Private",156926,0,13,1,"Exec-managerial","Husband","White",1,0,0,45,"Canada",">50K"
43,"Private",112967,1,10,1,"Protective-serv","Husband","White",1,0,0,40,"United-States","<=50K"
56,"Private",35373,1,10,0,"Other-service","Not-in-family","White",1,0,0,30,"United-States","<=50K"
60,"Self-emp-not-inc",220342,0,7,1,"Farming-fishing","Husband","White",1,0,0,35,"United-States","<=50K"
29,"Private",163167,0,9,0,"Sales","Own-child","White",1,0,0,40,"United-States","<=50K"
25,"Private",404951,0,13,0,"Exec-managerial","Not-in-family","Black",0,0,0,38,"United-States","<=50K"
39,"Private",122032,0,11,0,"Machine-op-inspct","Not-in-family","White",1,0,0,40,"United-States","<=50K"
37,"Private",143582,0,11,0,"Adm-clerical","Not-in-family","Other",0,4101,0,35,"United-States","<=50K"
38,"Private",108140,0,13,0,"Exec-managerial","Not-in-family","White",1,2202,0,45,"United-States","<=50K"
47,"Private",251508,0,9,0,"Tech-support","Not-in-family","White",0,0,0,36,"United-States","<=50K"
50,"Self-emp-not-inc",197054,0,15,0,"Sales","Not-in-family","White",1,0,0,50,"United-States",">50K"
64,"Self-emp-not-inc",36960,0,9,1,"Farming-fishing","Husband","White",1,0,0,40,"United-States",">50K"
35,"Private",165930,1,10,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
25,"",178960,0,7,0,"","Unmarried","White",0,0,0,40,"United-States","<=50K"
42,"Private",214503,0,13,1,"Prof-specialty","Husband","White",1,0,0,44,"United-States",">50K"
51,"Private",110458,0,13,0,"Prof-specialty","Not-in-family","White",1,0,0,40,"United-States","<=50K"
21,"Private",202125,0,9,0,"Other-service","Not-in-family","White",1,0,0,40,"United-States","<=50K"
53,"Self-emp-not-inc",284329,1,14,0,"Exec-managerial","Not-in-family","White",1,0,0,50,"United-States",">50K"
29,"Private",192924,0,11,0,"Adm-clerical","Not-in-family","White",0,0,0,40,"United-States","<=50K"
34,"Private",340917,0,15,1,"Exec-managerial","Husband","White",1,2829,0,50,"","<=50K"
37,"Private",340614,1,14,1,"Prof-specialty","Husband","White",1,0,0,50,"United-States",">50K"
20,"Private",196678,0,8,0,"Adm-clerical","Own-child","White",0,0,0,40,"United-States","<=50K"
18,"Private",266489,1,10,0,"Exec-managerial","Not-in-family","White",1,0,0,50,"United-States","<=50K"
57,"Private",61474,1,10,1,"Exec-managerial","Husband","White",1,7688,0,45,"United-States",">50K"
47,"",99127,0,11,1,"","Husband","White",1,0,0,40,"United-States",">50K"
27,"Private",215955,1,10,1,"Adm-clerical","Husband","White",1,2829,0,40,"United-States","<=50K"
23,"Self-emp-inc",215395,0,11,0,"Craft-repair","Not-in-family","White",1,0,0,50,"United-States","<=50K"
36,"Self-emp-inc",183898,0,13,0,"Sales","Not-in-family","White",1,0,0,60,"United-States","<=50K"
48,"Private",97176,0,9,0,"Adm-clerical","Other-relative","White",0,0,0,40,"United-States","<=50K"
40,"Private",145160,1,10,1,"Machine-op-inspct","Husband","White",1,0,0,43,"United-States","<=50K"
51,"Private",357949,0,13,0,"Prof-specialty","Not-in-family","White",0,0,0,16,"United-States","<=50K"
59,"Private",177120,0,5,1,"Other-service","Husband","White",1,0,0,40,"United-States","<=50K"
32,"Private",288229,1,10,1,"Sales","Other-relative","Asian-Pac-Islander",0,0,0,40,"Greece","<=50K"
39,"Private",509060,1,10,0,"Other-service","Not-in-family","White",1,0,0,40,"United-States","<=50K"
32,"Private",47932,0,9,1,"Handlers-cleaners","Husband","White",1,0,0,40,"United-States","<=50K"
38,"Private",103925,0,9,1,"Adm-clerical","Wife","White",0,0,0,40,"United-States",">50K"
44,"State-gov",183829,0,13,0,"Adm-clerical","Not-in-family","White",0,0,0,38,"United-States","<=50K"
51,"Private",138852,0,9,1,"Tech-support","Husband","White",1,0,0,40,"United-States","<=50K"
54,"Private",188186,0,9,0,"Other-service","Other-relative","White",0,0,0,20,"Hungary","<=50K"
22,"Private",34616,1,10,0,"Sales","Not-in-family","White",0,0,0,30,"United-States","<=50K"
19,"Private",220819,0,9,0,"Farming-fishing","Own-child","White",0,0,0,40,"United-States","<=50K"
31,"Federal-gov",281540,0,12,1,"Tech-support","Husband","White",1,0,0,45,"United-States","<=50K"
53,"Private",47396,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
28,"Private",141350,0,13,1,"Exec-managerial","Husband","White",1,0,0,45,"United-States","<=50K"
19,"Private",331433,0,9,0,"Protective-serv","Not-in-family","White",1,0,0,32,"United-States","<=50K"
40,"Federal-gov",346532,1,10,1,"Adm-clerical","Husband","Black",1,0,0,40,"United-States",">50K"
21,"Private",241367,1,10,0,"Adm-clerical","Own-child","White",1,0,0,10,"United-States","<=50K"
39,"Private",216256,0,13,1,"Exec-managerial","Husband","White",1,0,0,60,"Italy",">50K"
40,"Local-gov",153031,1,14,1,"Prof-specialty","Husband","White",1,7298,0,35,"United-States",">50K"
36,"Private",116138,0,9,1,"Prof-specialty","Husband","Asian-Pac-Islander",1,0,0,40,"Cambodia","<=50K"
18,"Private",193166,0,5,0,"Sales","Own-child","White",0,0,0,42,"United-States","<=50K"
32,"Self-emp-inc",275094,0,13,1,"Sales","Husband","White",1,7688,0,55,"Mexico",">50K"
50,"Private",81548,0,9,1,"Prof-specialty","Husband","White",1,0,0,40,"United-States","<=50K"
18,"Private",167979,0,7,0,"Sales","Own-child","White",1,0,0,15,"United-States","<=50K"
19,"Private",67759,0,9,0,"Machine-op-inspct","Own-child","White",1,0,0,43,"United-States","<=50K"
53,"Private",200190,1,10,0,"Craft-repair","Not-in-family","White",1,0,0,40,"United-States",">50K"
49,"Private",403112,0,9,0,"Other-service","Unmarried","Black",0,0,0,32,"United-States","<=50K"
40,"Private",214891,0,13,0,"Transport-moving","Own-child","Other",1,0,0,45,"","<=50K"
31,"Private",142675,1,10,0,"Exec-managerial","Own-child","White",1,0,0,40,"United-States","<=50K"
47,"Self-emp-not-inc",88500,0,9,1,"Farming-fishing","Husband","White",1,0,0,35,"United-States","<=50K"
35,"Local-gov",145308,1,10,1,"Other-service","Husband","White",1,0,0,40,"United-States","<=50K"
47,"Local-gov",204377,1,10,0,"Other-service","Own-child","White",0,0,0,20,"United-States","<=50K"
43,"Self-emp-not-inc",260696,1,14,0,"Prof-specialty","Not-in-family","White",0,0,0,20,"United-States","<=50K"
51,"Private",231181,1,10,0,"Machine-op-inspct","Not-in-family","White",1,0,0,21,"United-States","<=50K"
54,"Private",260052,1,14,1,"Prof-specialty","Husband","White",1,0,0,40,"United-States",">50K"
76,"Local-gov",178665,0,5,1,"Other-service","Husband","White",1,0,0,30,"United-States","<=50K"
33,"Private",226267,0,4,0,"Sales","Not-in-family","White",1,0,0,43,"Mexico","<=50K"
19,"Private",111232,0,8,0,"Transport-moving","Own-child","White",1,0,0,15,"United-States","<=50K"
49,"Private",87928,0,11,1,"Craft-repair","Husband","White",1,5013,0,40,"United-States","<=50K"
26,"Private",212748,0,9,1,"Transport-moving","Husband","White",1,0,0,40,"United-States","<=50K"
23,"Private",110677,1,10,0,"Other-service","Own-child","White",0,0,0,15,"United-States","<=50K"
49,"Private",139268,0,9,1,"Craft-repair","Husband","White",1,7298,0,40,"United-States",">50K"
24,"Private",306779,1,10,0,"Sales","Not-in-family","White",1,0,0,65,"United-States","<=50K"
48,"Private",318331,0,9,0,"Sales","Own-child","White",1,0,0,40,"United-States","<=50K"
36,"State-gov",143385,1,10,1,"Protective-serv","Husband","White",1,0,0,40,"United-States","<=50K"
33,"Private",288273,0,8,0,"Adm-clerical","Unmarried","White",0,1471,0,40,"United-States","<=50K"
31,"Private",167725,0,13,1,"Prof-specialty","Husband","Asian-Pac-Islander",1,15024,0,48,"Philippines",">50K"
53,"Private",94081,0,13,1,"Exec-managerial","Husband","White",1,0,0,44,"United-States",">50K"
22,"Private",194723,0,13,0,"Adm-clerical","Own-child","White",0,0,0,10,"United-States","<=50K"
43,"Private",163985,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
31,"Private",189759,0,12,1,"Adm-clerical","Husband","White",1,0,0,40,"Italy","<=50K"
53,"State-gov",195922,1,14,0,"Prof-specialty","Not-in-family","White",0,0,0,40,"United-States","<=50K"
36,"Federal-gov",54159,0,13,1,"Exec-managerial","Husband","White",1,0,0,45,"United-States","<=50K"
47,"Local-gov",166863,0,9,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States",">50K"
52,"Private",104501,1,10,1,"Prof-specialty","Husband","White",1,0,0,40,"Germany",">50K"
39,"Private",210626,0,9,0,"Machine-op-inspct","Unmarried","White",0,0,0,40,"United-States","<=50K"
24,"Private",448026,0,13,0,"Sales","Own-child","White",1,0,0,40,"United-States","<=50K"
17,"Local-gov",170916,0,6,0,"Protective-serv","Own-child","White",0,0,1602,40,"United-States","<=50K"
53,"Local-gov",283602,1,14,1,"Prof-specialty","Wife","White",0,15024,0,40,"United-States",">50K"
21,"Private",189749,1,10,0,"Sales","Own-child","White",1,0,0,40,"United-States","<=50K"
29,"Private",90934,0,13,0,"Prof-specialty","Own-child","Asian-Pac-Islander",1,0,0,64,"Philippines",">50K"
34,"State-gov",253121,0,13,1,"Prof-specialty","Husband","White",1,0,0,40,"United-States","<=50K"
28,"Private",181776,1,10,0,"Adm-clerical","Not-in-family","White",0,0,0,40,"United-States","<=50K"
61,"Private",162397,0,13,1,"Sales","Husband","White",1,0,0,40,"United-States",">50K"
20,"Private",70708,0,9,1,"Handlers-cleaners","Husband","White",1,0,0,60,"United-States","<=50K"
47,"State-gov",103406,0,9,1,"Tech-support","Husband","White",1,0,0,40,"United-States","<=50K"
40,"Private",224658,0,13,1,"Sales","Husband","White",1,0,0,45,"United-States",">50K"
26,"Local-gov",213451,1,10,0,"Other-service","Own-child","Black",0,0,0,10,"Jamaica","<=50K"
53,"Private",139671,1,10,1,"Craft-repair","Husband","White",1,0,0,40,"United-States",">50K"
26,"Private",36201,0,13,0,"Sales","Not-in-family","White",1,0,0,50,"United-States","<=50K"
39,"Private",237713,0,15,1,"Sales","Husband","White",1,0,2415,99,"United-States",">50K"
17,"Local-gov",173497,0,7,0,"Prof-specialty","Own-child","Black",1,0,0,15,"United-States","<=50K"
46,"Private",375606,1,16,0,"Prof-specialty","Not-in-family","White",1,0,0,40,"United-States",">50K"
34,"Private",203488,0,13,1,"Sales","Husband","White",1,15024,0,40,"United-States",">50K"
45,"Self-emp-not-inc",107231,0,13,0,"Prof-specialty","Not-in-family","White",1,0,0,45,"France","<=50K"
23,"Private",216811,0,9,0,"Adm-clerical","Own-child","White",0,0,0,16,"United-States","<=50K"
